Date,maxT,minT,prcpt,rDate,year,month,droughtThresh,droughtPeriod,periodCount,drought
12/09/89,16.7,11.4,0,1989-09-12,1989,Sep,1,Start,2,Not drought
14/09/89,15.8,7.6,6,1989-09-14,1989,Sep,0,End,,
20/09/89,16.4,11.3,0.1,1989-09-20,1989,Sep,1,Start,2,Not drought
22/09/89,21.9,13.3,0.9,1989-09-22,1989,Sep,0,End,,
23/09/89,16.8,7.4,0,1989-09-23,1989,Sep,1,Start,3,Not drought
26/09/89,16.9,11.8,0.7,1989-09-26,1989,Sep,0,End,,
28/09/89,13,5.9,0,1989-09-28,1989,Sep,1,Start,8,Not drought
6/10/89,11.9,6.7,4.5,1989-10-06,1989,Oct,0,End,,
10/10/89,12.1,6.9,0,1989-10-10,1989,Oct,1,Start,1,Not drought
11/10/89,12.9,9,2.9,1989-10-11,1989,Oct,0,End,,
17/10/89,14.1,10.7,0,1989-10-17,1989,Oct,1,Start,3,Not drought
20/10/89,14,6.9,22.7,1989-10-20,1989,Oct,0,End,,
6/11/89,5.2,-2,0,1989-11-06,1989,Nov,1,Start,1,Not drought
7/11/89,7.2,0,2.7,1989-11-07,1989,Nov,0,End,,
13/11/89,12.2,2,0,1989-11-13,1989,Nov,1,Start,5,Not drought
18/11/89,5.6,3.3,1.3,1989-11-18,1989,Nov,0,End,,
19/11/89,7.9,3.4,0.1,1989-11-19,1989,Nov,1,Start,4,Not drought
23/11/89,5.6,-0.5,0.5,1989-11-23,1989,Nov,0,End,,
24/11/89,2.9,-2.3,0,1989-11-24,1989,Nov,1,Start,18,Drought start
12/12/89,3.9,-1,5,1989-12-12,1989,Dec,0,End,,
23/12/89,4.9,2.4,0,1989-12-23,1989,Dec,1,Start,1,Not drought
24/12/89,9.4,4.4,3.6,1989-12-24,1989,Dec,0,End,,
27/12/89,6.4,-1.2,0,1989-12-27,1989,Dec,1,Start,6,Not drought
2/01/90,2.6,-0.6,8.4,1990-01-02,1990,Jan,0,End,,
4/01/90,4.2,2,0,1990-01-04,1990,Jan,1,Start,2,Not drought
6/01/90,9.1,5.3,4.2,1990-01-06,1990,Jan,0,End,,
10/01/90,8.2,6.1,0,1990-01-10,1990,Jan,1,Start,1,Not drought
11/01/90,9.8,7.9,5.9,1990-01-11,1990,Jan,0,End,,
12/01/90,9.8,6.1,0,1990-01-12,1990,Jan,1,Start,1,Not drought
13/01/90,8.5,1.2,3.7,1990-01-13,1990,Jan,0,End,,
18/01/90,4.6,1.8,0,1990-01-18,1990,Jan,1,Start,1,Not drought
19/01/90,6.5,2.8,1.4,1990-01-19,1990,Jan,0,End,,
27/01/90,5.6,0.4,0,1990-01-27,1990,Jan,1,Start,1,Not drought
28/01/90,4.9,-1.8,29.2,1990-01-28,1990,Jan,0,End,,
5/02/90,9.9,6.9,0,1990-02-05,1990,Feb,1,Start,2,Not drought
7/02/90,9.5,5.8,14.8,1990-02-07,1990,Feb,0,End,,
19/02/90,9.5,3.6,0,1990-02-19,1990,Feb,1,Start,1,Not drought
20/02/90,10.9,8.9,5.4,1990-02-20,1990,Feb,0,End,,
22/02/90,8,4.5,0,1990-02-22,1990,Feb,1,Start,3,Not drought
25/02/90,10.9,2.5,3.1,1990-02-25,1990,Feb,0,End,,
8/03/90,10.1,5,0,1990-03-08,1990,Mar,1,Start,1,Not drought
9/03/90,8.8,3,0.3,1990-03-09,1990,Mar,0,End,,
11/03/90,11.7,7.3,0,1990-03-11,1990,Mar,1,Start,2,Not drought
13/03/90,10.7,3.3,3.5,1990-03-13,1990,Mar,0,End,,
15/03/90,10.7,5,0,1990-03-15,1990,Mar,1,Start,4,Not drought
19/03/90,18.1,6.5,2.4,1990-03-19,1990,Mar,0,End,,
21/03/90,11.4,5.5,0,1990-03-21,1990,Mar,1,Start,3,Not drought
24/03/90,10.3,2.4,15.1,1990-03-24,1990,Mar,0,End,,
26/03/90,7.2,-2.3,0,1990-03-26,1990,Mar,1,Start,7,Not drought
2/04/90,16.1,5.2,0.8,1990-04-02,1990,Apr,0,End,,
5/04/90,5.8,-2.2,0,1990-04-05,1990,Apr,1,Start,5,Not drought
10/04/90,9.1,4.6,0.6,1990-04-10,1990,Apr,0,End,,
14/04/90,8.5,1.2,0,1990-04-14,1990,Apr,1,Start,1,Not drought
15/04/90,7.1,1.3,6.3,1990-04-15,1990,Apr,0,End,,
22/04/90,11.8,5.8,0,1990-04-22,1990,Apr,1,Start,4,Not drought
26/04/90,17.2,7,2.2,1990-04-26,1990,Apr,0,End,,
28/04/90,9.9,0.1,0,1990-04-28,1990,Apr,1,Start,10,Not drought
8/05/90,11.7,6.4,4.3,1990-05-08,1990,May,0,End,,
12/05/90,10.9,6,0,1990-05-12,1990,May,1,Start,3,Not drought
15/05/90,17,10,3.4,1990-05-15,1990,May,0,End,,
18/05/90,15.9,6.7,0,1990-05-18,1990,May,1,Start,12,Not drought
30/05/90,17.2,9.2,1.6,1990-05-30,1990,May,0,End,,
1/06/90,22,12.5,0,1990-06-01,1990,Jun,1,Start,1,Not drought
2/06/90,17.8,8.4,6.3,1990-06-02,1990,Jun,0,End,,
12/06/90,11.7,7.2,0,1990-06-12,1990,Jun,1,Start,6,Not drought
18/06/90,19.6,11.3,1.5,1990-06-18,1990,Jun,0,End,,
20/06/90,17.6,5.6,0,1990-06-20,1990,Jun,1,Start,1,Not drought
21/06/90,16.4,9.2,5.7,1990-06-21,1990,Jun,0,End,,
26/06/90,18.8,11.8,0,1990-06-26,1990,Jun,1,Start,1,Not drought
27/06/90,22.8,13.6,0.2,1990-06-27,1990,Jun,0,End,,
29/06/90,15.6,7.1,0,1990-06-29,1990,Jun,1,Start,1,Not drought
30/06/90,19.8,10.5,0.8,1990-06-30,1990,Jun,0,End,,
3/07/90,14.2,6.7,0,1990-07-03,1990,Jul,1,Start,1,Not drought
4/07/90,16.5,7.4,4.7,1990-07-04,1990,Jul,0,End,,
8/07/90,17.5,13.8,0.1,1990-07-08,1990,Jul,1,Start,1,Not drought
9/07/90,17.4,9.3,0.2,1990-07-09,1990,Jul,0,End,,
11/07/90,15.3,9.9,0,1990-07-11,1990,Jul,1,Start,5,Not drought
16/07/90,23.7,13.2,0.3,1990-07-16,1990,Jul,0,End,,
17/07/90,21.7,9.3,0,1990-07-17,1990,Jul,1,Start,11,Not drought
28/07/90,20,7.6,2.6,1990-07-28,1990,Jul,0,End,,
29/07/90,21.7,9.4,0,1990-07-29,1990,Jul,1,Start,1,Not drought
30/07/90,22.5,14.4,5.7,1990-07-30,1990,Jul,0,End,,
31/07/90,21.8,9,0,1990-07-31,1990,Jul,1,Start,6,Not drought
6/08/90,15.1,9.8,0.2,1990-08-06,1990,Aug,0,End,,
8/08/90,16.5,11.1,0,1990-08-08,1990,Aug,1,Start,6,Not drought
14/08/90,19.8,11.2,0.6,1990-08-14,1990,Aug,0,End,,
23/08/90,19.5,12.9,0.1,1990-08-23,1990,Aug,1,Start,6,Not drought
29/08/90,23.4,13.9,1,1990-08-29,1990,Aug,0,End,,
31/08/90,15.7,9.6,0,1990-08-31,1990,Aug,1,Start,1,Not drought
1/09/90,17,12,0.3,1990-09-01,1990,Sep,0,End,,
2/09/90,18.5,12.8,0,1990-09-02,1990,Sep,1,Start,2,Not drought
4/09/90,17.1,8.1,1.6,1990-09-04,1990,Sep,0,End,,
5/09/90,14.4,6.6,0,1990-09-05,1990,Sep,1,Start,1,Not drought
6/09/90,15.3,8.6,4.5,1990-09-06,1990,Sep,0,End,,
8/09/90,14.9,7.3,0,1990-09-08,1990,Sep,1,Start,9,Not drought
17/09/90,15.6,7.5,1.6,1990-09-17,1990,Sep,0,End,,
26/09/90,12.4,2.5,0,1990-09-26,1990,Sep,1,Start,2,Not drought
28/09/90,13,7.8,0.4,1990-09-28,1990,Sep,0,End,,
29/09/90,15.8,9.4,0,1990-09-29,1990,Sep,1,Start,1,Not drought
30/09/90,14.5,10.5,13.8,1990-09-30,1990,Sep,0,End,,
2/10/90,11.9,8.8,0,1990-10-02,1990,Oct,1,Start,1,Not drought
3/10/90,14.6,9.1,13,1990-10-03,1990,Oct,0,End,,
8/10/90,8.9,2,0,1990-10-08,1990,Oct,1,Start,2,Not drought
10/10/90,13.2,9.5,0.7,1990-10-10,1990,Oct,0,End,,
12/10/90,14.3,7.4,0,1990-10-12,1990,Oct,1,Start,2,Not drought
14/10/90,18.1,11.6,0.2,1990-10-14,1990,Oct,0,End,,
17/10/90,12.7,6.6,0,1990-10-17,1990,Oct,1,Start,1,Not drought
18/10/90,15,10.4,31.1,1990-10-18,1990,Oct,0,End,,
21/10/90,12.5,10,0,1990-10-21,1990,Oct,1,Start,4,Not drought
25/10/90,11.4,5.5,5.2,1990-10-25,1990,Oct,0,End,,
27/10/90,9.4,4.5,0,1990-10-27,1990,Oct,1,Start,1,Not drought
28/10/90,9.3,4.9,22.4,1990-10-28,1990,Oct,0,End,,
5/11/90,5.4,2.7,0,1990-11-05,1990,Nov,1,Start,1,Not drought
6/11/90,7.2,2.9,0.2,1990-11-06,1990,Nov,0,End,,
7/11/90,6.3,4.4,0,1990-11-07,1990,Nov,1,Start,3,Not drought
10/11/90,9.5,4.6,1.4,1990-11-10,1990,Nov,0,End,,
21/11/90,3,1,0.1,1990-11-21,1990,Nov,1,Start,1,Not drought
22/11/90,4.1,-2.7,0.2,1990-11-22,1990,Nov,0,End,,
23/11/90,4.5,-1.7,0,1990-11-23,1990,Nov,1,Start,1,Not drought
24/11/90,3.9,0,1.7,1990-11-24,1990,Nov,0,End,,
26/11/90,5.6,2.4,0,1990-11-26,1990,Nov,1,Start,1,Not drought
27/11/90,4.9,3.1,0.3,1990-11-27,1990,Nov,0,End,,
28/11/90,5,2.5,0,1990-11-28,1990,Nov,1,Start,10,Not drought
8/12/90,4.5,-1.8,17,1990-12-08,1990,Dec,0,End,,
13/12/90,5,-0.5,0,1990-12-13,1990,Dec,1,Start,3,Not drought
16/12/90,5.2,-0.5,0.7,1990-12-16,1990,Dec,0,End,,
17/12/90,3.2,-0.7,0,1990-12-17,1990,Dec,1,Start,1,Not drought
18/12/90,0.7,-0.8,0.2,1990-12-18,1990,Dec,0,End,,
12/01/91,4.9,0.4,0.1,1991-01-12,1991,Jan,1,Start,5,Not drought
17/01/91,4.5,-3,1.2,1991-01-17,1991,Jan,0,End,,
20/01/91,6.6,0.9,0,1991-01-20,1991,Jan,1,Start,12,Not drought
1/02/91,-0.1,-1.5,2.8,1991-02-01,1991,Feb,0,End,,
3/02/91,0.8,-4.4,0,1991-02-03,1991,Feb,1,Start,3,Not drought
6/02/91,0.4,-3.5,0.3,1991-02-06,1991,Feb,0,End,,
11/02/91,-0.3,-4.3,0,1991-02-11,1991,Feb,1,Start,1,Not drought
12/02/91,-0.1,-4.2,0.9,1991-02-12,1991,Feb,0,End,,
14/02/91,1.6,-6.7,0,1991-02-14,1991,Feb,1,Start,1,Not drought
15/02/91,4.6,-2.9,8.3,1991-02-15,1991,Feb,0,End,,
17/02/91,3.2,-0.5,0,1991-02-17,1991,Feb,1,Start,4,Not drought
21/02/91,6.1,2.4,0.7,1991-02-21,1991,Feb,0,End,,
25/02/91,9.7,1.4,0,1991-02-25,1991,Feb,1,Start,2,Not drought
27/02/91,8.5,-1.3,0.5,1991-02-27,1991,Feb,0,End,,
1/03/91,4.9,0.2,0,1991-03-01,1991,Mar,1,Start,2,Not drought
3/03/91,4.7,0.8,4.8,1991-03-03,1991,Mar,0,End,,
24/03/91,6.9,2,0,1991-03-24,1991,Mar,1,Start,7,Not drought
31/03/91,9.2,5.4,0.4,1991-03-31,1991,Mar,0,End,,
1/04/91,8.6,5.8,0.1,1991-04-01,1991,Apr,1,Start,1,Not drought
2/04/91,9.8,7.8,0.5,1991-04-02,1991,Apr,0,End,,
9/04/91,10.4,4.5,0,1991-04-09,1991,Apr,1,Start,4,Not drought
13/04/91,16.4,6,0.6,1991-04-13,1991,Apr,0,End,,
14/04/91,12.3,2.6,0,1991-04-14,1991,Apr,1,Start,4,Not drought
18/04/91,4.9,-0.6,1.1,1991-04-18,1991,Apr,0,End,,
23/04/91,8,0,0,1991-04-23,1991,Apr,1,Start,6,Not drought
29/04/91,11.4,4.4,1.1,1991-04-29,1991,Apr,0,End,,
5/05/91,7.6,2.5,0.1,1991-05-05,1991,May,1,Start,2,Not drought
7/05/91,10.8,3.5,1.8,1991-05-07,1991,May,0,End,,
9/05/91,11.4,0.5,0,1991-05-09,1991,May,1,Start,4,Not drought
13/05/91,17.1,10.4,0.6,1991-05-13,1991,May,0,End,,
15/05/91,13.5,4.4,0,1991-05-15,1991,May,1,Start,1,Not drought
16/05/91,11.5,6,2.5,1991-05-16,1991,May,0,End,,
20/05/91,15.3,10,0,1991-05-20,1991,May,1,Start,14,Not drought
3/06/91,8.4,3,4.8,1991-06-03,1991,Jun,0,End,,
8/06/91,10.3,0.9,0,1991-06-08,1991,Jun,1,Start,1,Not drought
9/06/91,13.2,9.2,6.6,1991-06-09,1991,Jun,0,End,,
20/06/91,13.1,4,0.1,1991-06-20,1991,Jun,1,Start,1,Not drought
21/06/91,14.5,8,3.1,1991-06-21,1991,Jun,0,End,,
24/06/91,16,8.1,0,1991-06-24,1991,Jun,1,Start,1,Not drought
25/06/91,16.5,12.6,7.1,1991-06-25,1991,Jun,0,End,,
1/07/91,18,12.2,0,1991-07-01,1991,Jul,1,Start,1,Not drought
2/07/91,20.1,9,3.3,1991-07-02,1991,Jul,0,End,,
4/07/91,17.3,13.2,0,1991-07-04,1991,Jul,1,Start,2,Not drought
6/07/91,23,14.7,12.5,1991-07-06,1991,Jul,0,End,,
7/07/91,23.5,10,0,1991-07-07,1991,Jul,1,Start,1,Not drought
8/07/91,24,13.8,8,1991-07-08,1991,Jul,0,End,,
10/07/91,19,11.5,0,1991-07-10,1991,Jul,1,Start,2,Not drought
12/07/91,25.8,10.7,1.9,1991-07-12,1991,Jul,0,End,,
13/07/91,18.1,11.4,0,1991-07-13,1991,Jul,1,Start,1,Not drought
14/07/91,20.4,11.6,0.5,1991-07-14,1991,Jul,0,End,,
17/07/91,16.6,10.8,0.1,1991-07-17,1991,Jul,1,Start,1,Not drought
18/07/91,17.2,11.5,7.2,1991-07-18,1991,Jul,0,End,,
21/07/91,17.4,10.7,0,1991-07-21,1991,Jul,1,Start,2,Not drought
23/07/91,21.4,14.2,0.9,1991-07-23,1991,Jul,0,End,,
27/07/91,20.2,11.2,0,1991-07-27,1991,Jul,1,Start,4,Not drought
31/07/91,22.8,13.8,0.8,1991-07-31,1991,Jul,0,End,,
2/08/91,23.5,12.6,0,1991-08-02,1991,Aug,1,Start,2,Not drought
4/08/91,23,9.5,7.3,1991-08-04,1991,Aug,0,End,,
5/08/91,21.2,13.7,0,1991-08-05,1991,Aug,1,Start,1,Not drought
6/08/91,18,14.6,3.6,1991-08-06,1991,Aug,0,End,,
12/08/91,18,10.5,0,1991-08-12,1991,Aug,1,Start,5,Not drought
17/08/91,18.8,12.6,4.5,1991-08-17,1991,Aug,0,End,,
19/08/91,16.1,6.8,0,1991-08-19,1991,Aug,1,Start,1,Not drought
20/08/91,18.3,9.8,3.1,1991-08-20,1991,Aug,0,End,,
21/08/91,21.1,12.1,0,1991-08-21,1991,Aug,1,Start,1,Not drought
22/08/91,22.6,15.3,0.3,1991-08-22,1991,Aug,0,End,,
25/08/91,17.4,9.2,0.1,1991-08-25,1991,Aug,1,Start,3,Not drought
28/08/91,21.4,14,0.5,1991-08-28,1991,Aug,0,End,,
29/08/91,19,9.5,0,1991-08-29,1991,Aug,1,Start,17,Drought start
15/09/91,19.6,11,2.9,1991-09-15,1991,Sep,0,End,,
17/09/91,20.3,11.1,0,1991-09-17,1991,Sep,1,Start,1,Not drought
18/09/91,17.2,12,0.2,1991-09-18,1991,Sep,0,End,,
19/09/91,15.5,9.1,0,1991-09-19,1991,Sep,1,Start,3,Not drought
22/09/91,20.1,7.2,11,1991-09-22,1991,Sep,0,End,,
25/09/91,14.9,7.4,0,1991-09-25,1991,Sep,1,Start,1,Not drought
26/09/91,15,7.5,1.3,1991-09-26,1991,Sep,0,End,,
4/10/91,13.1,6,0.1,1991-10-04,1991,Oct,1,Start,1,Not drought
5/10/91,13.4,6.1,4.4,1991-10-05,1991,Oct,0,End,,
7/10/91,11.8,6.4,0,1991-10-07,1991,Oct,1,Start,1,Not drought
8/10/91,11.5,8.1,9.9,1991-10-08,1991,Oct,0,End,,
9/10/91,11.6,8.5,0,1991-10-09,1991,Oct,1,Start,1,Not drought
10/10/91,13.4,10.5,0.7,1991-10-10,1991,Oct,0,End,,
11/10/91,12.8,10.8,0,1991-10-11,1991,Oct,1,Start,1,Not drought
12/10/91,17.3,11.7,0.2,1991-10-12,1991,Oct,0,End,,
13/10/91,14.2,7.7,0,1991-10-13,1991,Oct,1,Start,2,Not drought
15/10/91,12,7.8,2.1,1991-10-15,1991,Oct,0,End,,
19/10/91,7.4,0.5,0,1991-10-19,1991,Oct,1,Start,6,Not drought
25/10/91,8,7.4,0.4,1991-10-25,1991,Oct,0,End,,
27/10/91,8.3,5.9,0,1991-10-27,1991,Oct,1,Start,2,Not drought
29/10/91,9.8,6.8,0.3,1991-10-29,1991,Oct,0,End,,
10/11/91,5.5,0.8,0.1,1991-11-10,1991,Nov,1,Start,1,Not drought
11/11/91,8.5,2.3,18,1991-11-11,1991,Nov,0,End,,
12/11/91,5.4,1.9,0.1,1991-11-12,1991,Nov,1,Start,1,Not drought
13/11/91,6.5,0.6,10.7,1991-11-13,1991,Nov,0,End,,
16/11/91,6,0.3,0,1991-11-16,1991,Nov,1,Start,2,Not drought
18/11/91,7,0.2,11.2,1991-11-18,1991,Nov,0,End,,
21/11/91,4.4,-1.9,0.1,1991-11-21,1991,Nov,1,Start,1,Not drought
22/11/91,7.8,2.7,1.3,1991-11-22,1991,Nov,0,End,,
23/11/91,8.5,5.5,0.1,1991-11-23,1991,Nov,1,Start,2,Not drought
25/11/91,7.5,2.4,0.4,1991-11-25,1991,Nov,0,End,,
27/11/91,10,4.5,0,1991-11-27,1991,Nov,1,Start,19,Drought start
16/12/91,4.4,1,0.8,1991-12-16,1991,Dec,0,End,,
23/12/91,11.5,9.4,0.1,1991-12-23,1991,Dec,1,Start,1,Not drought
24/12/91,11.5,2.5,9.9,1991-12-24,1991,Dec,0,End,,
25/12/91,5.5,0.8,0,1991-12-25,1991,Dec,1,Start,1,Not drought
26/12/91,9,2,4.5,1991-12-26,1991,Dec,0,End,,
27/12/91,8,1.6,0,1991-12-27,1991,Dec,1,Start,8,Not drought
4/01/92,10,3,18,1992-01-04,1992,Jan,0,End,,
7/01/92,8.3,4.9,0,1992-01-07,1992,Jan,1,Start,1,Not drought
8/01/92,8.8,5.1,1,1992-01-08,1992,Jan,0,End,,
11/01/92,4.1,-3.6,0,1992-01-11,1992,Jan,1,Start,1,Not drought
12/01/92,4,-0.3,0.2,1992-01-12,1992,Jan,0,End,,
14/01/92,5.8,2.2,0,1992-01-14,1992,Jan,1,Start,6,Not drought
20/01/92,6.8,2.8,1.6,1992-01-20,1992,Jan,0,End,,
21/01/92,3.2,-2.2,0,1992-01-21,1992,Jan,1,Start,5,Not drought
26/01/92,5,-1.6,1.3,1992-01-26,1992,Jan,0,End,,
27/01/92,4.1,-4.9,0,1992-01-27,1992,Jan,1,Start,3,Not drought
30/01/92,0.9,-3.8,0.2,1992-01-30,1992,Jan,0,End,,
31/01/92,0.2,-5.9,0,1992-01-31,1992,Jan,1,Start,3,Not drought
3/02/92,7.7,2.5,3.4,1992-02-03,1992,Feb,0,End,,
6/02/92,8.5,5.8,0.1,1992-02-06,1992,Feb,1,Start,3,Not drought
9/02/92,6,2.8,2.6,1992-02-09,1992,Feb,0,End,,
17/02/92,4,-3.8,0,1992-02-17,1992,Feb,1,Start,1,Not drought
18/02/92,3.7,-0.7,6.1,1992-02-18,1992,Feb,0,End,,
20/02/92,3.5,0.7,0,1992-02-20,1992,Feb,1,Start,3,Not drought
23/02/92,8.1,5,3,1992-02-23,1992,Feb,0,End,,
25/02/92,7.9,-1.4,0,1992-02-25,1992,Feb,1,Start,3,Not drought
28/02/92,10,0.6,5.5,1992-02-28,1992,Feb,0,End,,
29/02/92,7.2,0,0,1992-02-29,1992,Feb,1,Start,1,Not drought
1/03/92,7.6,3.5,11.6,1992-03-01,1992,Mar,0,End,,
3/03/92,8.7,2.4,0,1992-03-03,1992,Mar,1,Start,3,Not drought
6/03/92,8.2,3.3,2.7,1992-03-06,1992,Mar,0,End,,
7/03/92,9.8,5,0,1992-03-07,1992,Mar,1,Start,1,Not drought
8/03/92,9.8,3.6,2.2,1992-03-08,1992,Mar,0,End,,
9/03/92,7.8,-1.6,0,1992-03-09,1992,Mar,1,Start,1,Not drought
10/03/92,8.4,3,2.4,1992-03-10,1992,Mar,0,End,,
1/04/92,8.2,-0.7,0,1992-04-01,1992,Apr,1,Start,2,Not drought
3/04/92,3,0.9,0.3,1992-04-03,1992,Apr,0,End,,
4/04/92,5.6,-1.6,0.1,1992-04-04,1992,Apr,1,Start,2,Not drought
6/04/92,7.3,2.6,6.1,1992-04-06,1992,Apr,0,End,,
9/04/92,13.6,-0.5,0,1992-04-09,1992,Apr,1,Start,3,Not drought
12/04/92,15.7,7,1.2,1992-04-12,1992,Apr,0,End,,
20/04/92,11.4,6.1,0.1,1992-04-20,1992,Apr,1,Start,1,Not drought
21/04/92,13.6,7.8,0.3,1992-04-21,1992,Apr,0,End,,
22/04/92,10.8,5,0,1992-04-22,1992,Apr,1,Start,1,Not drought
23/04/92,11.5,6.3,1.3,1992-04-23,1992,Apr,0,End,,
4/05/92,13,5.8,0,1992-05-04,1992,May,1,Start,1,Not drought
5/05/92,13.2,5.8,0.4,1992-05-05,1992,May,0,End,,
7/05/92,13.5,5,0,1992-05-07,1992,May,1,Start,1,Not drought
8/05/92,15.9,4,1.1,1992-05-08,1992,May,0,End,,
13/05/92,14,10.9,0,1992-05-13,1992,May,1,Start,12,Not drought
25/05/92,21.3,9.7,0.7,1992-05-25,1992,May,0,End,,
26/05/92,23.6,11.4,0,1992-05-26,1992,May,1,Start,2,Not drought
28/05/92,18.8,10.5,3.2,1992-05-28,1992,May,0,End,,
3/06/92,18.4,12,0,1992-06-03,1992,Jun,1,Start,1,Not drought
4/06/92,17.1,10.4,7.2,1992-06-04,1992,Jun,0,End,,
7/06/92,19.4,9,0,1992-06-07,1992,Jun,1,Start,2,Not drought
9/06/92,18,11.5,5.5,1992-06-09,1992,Jun,0,End,,
11/06/92,18.6,9.7,0,1992-06-11,1992,Jun,1,Start,20,Drought start
1/07/92,19.1,12.9,6.5,1992-07-01,1992,Jul,0,End,,
6/07/92,17.3,8.6,0,1992-07-06,1992,Jul,1,Start,2,Not drought
8/07/92,19,14.6,0.3,1992-07-08,1992,Jul,0,End,,
11/07/92,19,9.9,0,1992-07-11,1992,Jul,1,Start,1,Not drought
12/07/92,16.2,11.6,11.4,1992-07-12,1992,Jul,0,End,,
15/07/92,18,6.7,0,1992-07-15,1992,Jul,1,Start,1,Not drought
16/07/92,20,12.5,1.4,1992-07-16,1992,Jul,0,End,,
18/07/92,20.8,12.6,0,1992-07-18,1992,Jul,1,Start,2,Not drought
20/07/92,21.8,11.9,0.3,1992-07-20,1992,Jul,0,End,,
22/07/92,17.2,10.7,0,1992-07-22,1992,Jul,1,Start,2,Not drought
24/07/92,16.4,12.8,0.7,1992-07-24,1992,Jul,0,End,,
25/07/92,19.9,8.8,0,1992-07-25,1992,Jul,1,Start,2,Not drought
27/07/92,18.3,10.1,1.8,1992-07-27,1992,Jul,0,End,,
28/07/92,15.8,10.2,0,1992-07-28,1992,Jul,1,Start,4,Not drought
1/08/92,23.4,10,0.8,1992-08-01,1992,Aug,0,End,,
2/08/92,18.5,13.5,0,1992-08-02,1992,Aug,1,Start,1,Not drought
3/08/92,19.3,12.3,1.5,1992-08-03,1992,Aug,0,End,,
7/08/92,18.7,6.8,0,1992-08-07,1992,Aug,1,Start,1,Not drought
8/08/92,17.6,11.5,11.4,1992-08-08,1992,Aug,0,End,,
14/08/92,15,7.9,0,1992-08-14,1992,Aug,1,Start,2,Not drought
16/08/92,20.5,12,5.4,1992-08-16,1992,Aug,0,End,,
19/08/92,18.1,6,0,1992-08-19,1992,Aug,1,Start,4,Not drought
23/08/92,16.7,7.5,11.7,1992-08-23,1992,Aug,0,End,,
26/08/92,18.6,10.5,0,1992-08-26,1992,Aug,1,Start,1,Not drought
27/08/92,14.7,9.1,15.5,1992-08-27,1992,Aug,0,End,,
8/09/92,13.2,5.8,0,1992-09-08,1992,Sep,1,Start,1,Not drought
9/09/92,13.4,8.9,0.5,1992-09-09,1992,Sep,0,End,,
10/09/92,15.1,9.2,0,1992-09-10,1992,Sep,1,Start,1,Not drought
11/09/92,15.7,10.5,1.7,1992-09-11,1992,Sep,0,End,,
16/09/92,17.5,9.5,0,1992-09-16,1992,Sep,1,Start,2,Not drought
18/09/92,15.9,10.8,0.6,1992-09-18,1992,Sep,0,End,,
21/09/92,16.2,6.2,0,1992-09-21,1992,Sep,1,Start,1,Not drought
22/09/92,13.8,9.2,19.5,1992-09-22,1992,Sep,0,End,,
23/09/92,16.5,9.2,0,1992-09-23,1992,Sep,1,Start,1,Not drought
24/09/92,12.6,6.7,0.4,1992-09-24,1992,Sep,0,End,,
27/09/92,13.7,10.8,0.1,1992-09-27,1992,Sep,1,Start,1,Not drought
28/09/92,16.2,10.6,0.2,1992-09-28,1992,Sep,0,End,,
29/09/92,20.9,12,0,1992-09-29,1992,Sep,1,Start,1,Not drought
30/09/92,16.2,10,3.5,1992-09-30,1992,Sep,0,End,,
5/10/92,11.9,8.1,0,1992-10-05,1992,Oct,1,Start,9,Not drought
14/10/92,12.8,5.3,0.9,1992-10-14,1992,Oct,0,End,,
16/10/92,6,-0.1,0,1992-10-16,1992,Oct,1,Start,2,Not drought
18/10/92,7,2.5,11,1992-10-18,1992,Oct,0,End,,
20/10/92,7.1,-1.4,0,1992-10-20,1992,Oct,1,Start,2,Not drought
22/10/92,7.7,3,0.2,1992-10-22,1992,Oct,0,End,,
30/10/92,6.1,-4,0,1992-10-30,1992,Oct,1,Start,2,Not drought
1/11/92,8.4,3,1,1992-11-01,1992,Nov,0,End,,
6/11/92,12.4,8.7,0,1992-11-06,1992,Nov,1,Start,1,Not drought
7/11/92,14.6,8.9,0.3,1992-11-07,1992,Nov,0,End,,
14/11/92,3,-4.3,0,1992-11-14,1992,Nov,1,Start,1,Not drought
15/11/92,3.8,-0.9,7,1992-11-15,1992,Nov,0,End,,
27/11/92,6.1,2.2,0.1,1992-11-27,1992,Nov,1,Start,1,Not drought
28/11/92,7.5,1.7,5,1992-11-28,1992,Nov,0,End,,
29/11/92,7.8,-0.6,0,1992-11-29,1992,Nov,1,Start,1,Not drought
30/11/92,11.6,1.6,14.5,1992-11-30,1992,Nov,0,End,,
14/12/92,8.7,5.5,0,1992-12-14,1992,Dec,1,Start,2,Not drought
16/12/92,9.1,1.5,4.2,1992-12-16,1992,Dec,0,End,,
20/12/92,5.6,-6,0,1992-12-20,1992,Dec,1,Start,7,Not drought
27/12/92,3.3,1.4,0.5,1992-12-27,1992,Dec,0,End,,
28/12/92,2.4,-1.2,0,1992-12-28,1992,Dec,1,Start,7,Not drought
4/01/93,1.2,-7,3.5,1993-01-04,1993,Jan,0,End,,
18/01/93,6.6,0.6,0.1,1993-01-18,1993,Jan,1,Start,1,Not drought
19/01/93,5.3,1.3,2.6,1993-01-19,1993,Jan,0,End,,
1/02/93,5,2.6,0,1993-02-01,1993,Feb,1,Start,6,Not drought
7/02/93,8.1,5.3,0.4,1993-02-07,1993,Feb,0,End,,
8/02/93,9.9,8,0.1,1993-02-08,1993,Feb,1,Start,1,Not drought
